dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,12.2935,2.5342,10.1485,0.7604,0.4582,212.8066,12.8794,4.5000,7.0000,0.0000,15.8489,8.2379,-0.4577,-212.6182,2.6405
0.02,12.2133,2.5749,10.1655,0.8535,4.6557,209.8797,12.9694,4.5000,7.0000,0.0000,16.0118,8.1449,-4.6517,-209.6954,2.7053
0.02,12.1306,2.6103,10.1859,1.0204,8.3464,184.5313,13.0594,4.5000,7.0000,0.0000,16.1714,7.9781,-8.3393,-184.3825,2.7671
0.02,12.0459,2.6408,10.2108,1.2449,11.2214,143.7523,13.1494,4.5000,7.0000,0.0000,16.3264,7.7539,-11.2124,-143.6574,2.8250
0.02,11.9596,2.6665,10.2410,1.5082,13.1663,97.2436,13.2394,4.5000,7.0000,0.0000,16.4763,7.4907,-13.1565,-97.2045,2.8782
0.02,11.8722,2.6878,10.2769,1.7930,14.2402,53.6960,13.3294,4.5000,7.0000,0.0000,16.6204,7.2061,-14.2306,-53.7028,2.9263
0.02,11.7839,2.7051,10.3186,2.0852,14.6118,18.5776,13.4194,4.5000,7.0000,0.0000,16.7587,6.9141,-14.6029,-18.6152,2.9692
0.02,11.6949,2.7188,10.3661,2.3750,14.4897,-6.1037,13.5094,4.5000,7.0000,0.0000,16.8911,6.6244,-14.4819,6.0499,3.0070
0.02,11.6056,2.7294,10.4192,2.6565,14.0735,-20.8094,13.5994,4.5000,7.0000,0.0000,17.0180,6.3431,-14.0669,20.7505,3.0398
0.02,11.5159,2.7372,10.4777,2.9271,13.5292,-27.2137,13.6894,4.5000,7.0000,0.0000,17.1395,6.0726,-13.5238,27.1566,3.0677
0.02,11.4261,2.7428,10.5415,3.1868,12.9845,-27.2382,13.7794,4.5000,7.0000,0.0000,17.2557,5.8130,-12.9800,27.1864,3.0911
0.02,11.3362,2.7465,10.6102,3.4375,12.5343,-22.5060,13.8694,4.5000,7.0000,0.0000,17.3670,5.5624,-12.5308,22.4605,3.1100
0.02,11.2462,2.7486,10.6839,3.6825,12.2521,-14.1133,13.9594,4.5000,7.0000,0.0000,17.4733,5.3174,-12.2494,14.0733,3.1245
0.02,11.1562,2.7497,10.7624,3.9265,12.2007,-2.5710,14.0494,4.5000,7.0000,0.0000,17.5748,5.0734,-12.1986,2.5351,3.1347
0.02,11.0662,2.7500,10.8459,4.1754,12.4447,12.2028,14.1394,4.5000,7.0000,0.0000,17.6713,4.8246,-12.4434,-12.2372,3.1405
0.02,10.9762,2.7500,10.9345,4.4270,12.5772,6.6226,14.2294,4.5000,7.0000,0.0000,17.7627,4.5730,-12.5766,-6.6589,3.1418
0.02,10.8834,2.7500,11.0272,4.6397,10.6372,-96.9971,14.3222,4.6400,7.0000,0.0000,17.8555,4.6403,3.3628,796.9689,3.1418
0.02,10.7878,2.7500,11.1228,4.7793,6.9810,-182.8130,14.4178,4.7800,7.0000,0.0000,17.9512,4.7807,7.0190,182.8114,3.1418
0.02,10.6894,2.7499,11.2212,4.9190,6.9816,0.0317,14.5162,4.9200,7.0000,0.0000,18.0496,4.9210,7.0184,-0.0317,3.1418
0.02,10.5882,2.7499,11.3224,5.0586,6.9825,0.0451,14.6174,5.0600,7.0000,0.0000,18.1508,5.0614,7.0175,-0.0451,3.1418
0.02,10.4842,2.7499,11.4263,5.1983,6.9837,0.0588,14.7214,5.2000,7.0000,0.0000,18.2548,5.2017,7.0163,-0.0588,3.1419
0.02,10.3774,2.7499,11.5331,5.3380,6.9851,0.0725,14.8282,5.3400,7.0000,0.0000,18.3617,5.3420,7.0149,-0.0725,3.1419
0.02,10.2678,2.7498,11.6427,5.4777,6.9869,0.0862,14.9378,5.4800,7.0000,0.0000,18.4713,5.4823,7.0131,-0.0862,3.1419
0.02,10.1554,2.7498,11.7550,5.6175,6.9888,0.0997,15.0502,5.6200,7.0000,0.0000,18.5838,5.6225,7.0112,-0.0997,3.1420
0.02,10.0402,2.7497,11.8702,5.7573,6.9911,0.1129,15.1654,5.7600,7.0000,0.0000,18.6990,5.7627,7.0089,-0.1129,3.1420
