dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,10.4605,4.9795,8.0296,9.8747,-3.3127,-110.5605,8.4700,7.0000,7.0000,0.0000,8.9097,4.1238,3.3163,110.6784,0.3912
0.02,10.5912,5.0297,8.2250,9.7685,-5.3119,-99.9605,8.6100,7.0000,7.0000,0.0000,8.9943,4.2301,5.3175,100.0595,0.3419
0.02,10.7242,5.0735,8.4176,9.6287,-6.9905,-83.9312,8.7500,7.0000,7.0000,0.0000,9.0817,4.3700,6.9975,84.0027,0.2952
0.02,10.8590,5.1112,8.6068,9.4628,-8.2926,-65.1036,8.8900,7.0000,7.0000,0.0000,9.1724,4.5361,8.3004,65.1450,0.2514
0.02,10.9953,5.1433,8.7924,9.2785,-9.2143,-46.0865,9.0300,7.0000,7.0000,0.0000,9.2669,4.7205,9.2224,46.0999,0.2109
0.02,11.1327,5.1700,8.9740,9.0827,-9.7931,-28.9352,9.1700,7.0000,7.0000,0.0000,9.3652,4.9165,9.8009,28.9261,0.1738
0.02,11.2710,5.1919,9.1517,8.8808,-10.0915,-14.9224,9.3100,7.0000,7.0000,0.0000,9.4676,5.1185,10.0989,14.8972,0.1404
0.02,11.4099,5.2093,9.3252,8.6772,-10.1830,-4.5769,9.4500,7.0000,7.0000,0.0000,9.5740,5.3223,10.1897,4.5421,0.1106
0.02,11.5492,5.2229,9.4947,8.4744,-10.1406,2.1211,9.5900,7.0000,7.0000,0.0000,9.6845,5.5252,10.1465,-2.1606,0.0843
0.02,11.6888,5.2331,9.6602,8.2738,-10.0305,5.5078,9.7300,7.0000,7.0000,0.0000,9.7990,5.7259,10.0355,-5.5484,0.0617
0.02,11.8286,5.2403,9.8217,8.0756,-9.9098,6.0352,9.8700,7.0000,7.0000,0.0000,9.9175,5.9242,9.9140,-6.0747,0.0426
0.02,11.9685,5.2452,9.9793,7.8790,-9.8272,4.1300,10.0100,7.0000,7.0000,0.0000,10.0399,6.1208,9.8307,-4.1675,0.0269
0.02,12.1085,5.2480,10.1329,7.6825,-9.8250,0.1088,10.1500,7.0000,7.0000,0.0000,10.1663,6.3174,9.8278,-0.1445,0.0148
0.02,12.2485,5.2495,10.2826,7.4837,-9.9424,-5.8691,10.2900,7.0000,7.0000,0.0000,10.2966,6.5163,9.9445,5.8345,0.0062
0.02,12.3885,5.2500,10.4282,7.2793,-10.2189,-13.8293,10.4300,7.0000,7.0000,0.0000,10.4310,6.7207,10.2204,13.7943,0.0012
0.02,12.5285,5.2500,10.5696,7.0700,-10.4650,-12.3050,10.5700,7.0000,7.0000,0.0000,10.5696,6.9300,10.4657,12.2671,0.0000
0.02,12.6713,5.2500,10.7124,7.1400,3.5001,698.2579,10.7128,7.1400,7.0000,0.0000,10.7124,7.1400,10.4999,1.7106,0.0000
0.02,12.8169,5.2500,10.8580,7.2800,7.0000,174.9945,10.8584,7.2800,7.0000,0.0000,10.8580,7.2800,7.0000,-174.9969,0.0000
0.02,12.9653,5.2500,11.0064,7.4200,7.0000,0.0000,11.0068,7.4200,7.0000,0.0000,11.0064,7.4200,7.0000,0.0000,0.0000
0.02,13.1165,5.2500,11.1576,7.5600,7.0000,0.0000,11.1580,7.5600,7.0000,0.0000,11.1576,7.5600,7.0000,0.0000,0.0000
0.02,13.2705,5.2500,11.3116,7.7000,7.0000,0.0000,11.3120,7.7000,7.0000,0.0000,11.3116,7.7000,7.0000,0.0000,0.0000
0.02,13.4273,5.2500,11.4684,7.8400,7.0000,0.0000,11.4688,7.8400,7.0000,0.0000,11.4684,7.8400,7.0000,0.0000,0.0000
0.02,13.5869,5.2500,11.6280,7.9800,7.0000,0.0000,11.6284,7.9800,7.0000,0.0000,11.6280,7.9800,7.0000,0.0000,0.0000
0.02,13.7493,5.2500,11.7904,8.1200,7.0000,0.0000,11.7908,8.1200,7.0000,0.0000,11.7904,8.1200,7.0000,0.0000,0.0000
0.02,13.9145,5.2500,11.9556,8.2600,7.0000,0.0000,11.9560,8.2600,7.0000,0.0000,11.9556,8.2600,7.0000,0.0000,0.0000
0.02,14.0825,5.2500,12.1236,8.4000,7.0000,0.0000,12.1240,8.4000,7.0000,0.0000,12.1236,8.4000,7.0000,0.0000,0.0000
0.02,14.2533,5.2500,12.2944,8.5400,7.0000,0.0000,12.2948,8.5400,7.0000,0.0000,12.2944,8.5400,7.0000,0.0000,0.0000
0.02,14.4269,5.2500,12.4680,8.6800,7.0000,0.0000,12.4684,8.6800,7.0000,0.0000,12.4680,8.6800,7.0000,0.0000,0.0000
0.02,14.6033,5.2500,12.6444,8.8200,7.0000,0.0000,12.6448,8.8200,7.0000,0.0000,12.6444,8.8200,7.0000,0.0000,0.0000
0.02,14.7825,5.2500,12.8236,8.9600,7.0000,0.0000,12.8240,8.9600,7.0000,0.0000,12.8236,8.9600,7.0000,0.0000,0.0000
0.02,14.9645,5.2500,13.0056,9.1000,7.0000,0.0000,13.0060,9.1000,7.0000,0.0000,13.0056,9.1000,7.0000,0.0000,0.0000
0.02,15.1493,5.2500,13.1904,9.2400,7.0000,0.0000,13.1908,9.2400,7.0000,0.0000,13.1904,9.2400,7.0000,0.0000,0.0000
0.02,15.3369,5.2500,13.3780,9.3800,7.0000,0.0000,13.3784,9.3800,7.0000,0.0000,13.3780,9.3800,7.0000,0.0000,0.0000
0.02,15.5273,5.2500,13.5684,9.5200,7.0000,0.0000,13.5688,9.5200,7.0000,0.0000,13.5684,9.5200,7.0000,0.0000,0.0000
0.02,15.7149,5.2500,13.7560,9.3800,-7.0000,-700.0000,13.7564,9.3800,-7.0000,0.0000,13.7560,9.3800,-7.0000,-700.0000,0.0000
0.02,15.8997,5.2500,13.9408,9.2400,-7.0000,0.0000,13.9412,9.2400,-7.0000,0.0000,13.9408,9.2400,-7.0000,0.0000,0.0000
0.02,16.0817,5.2500,14.1228,9.1000,-7.0000,0.0000,14.1232,9.1000,-7.0000,0.0000,14.1228,9.1000,-7.0000,0.0000,0.0000
0.02,16.2609,5.2500,14.3020,8.9600,-7.0000,0.0000,14.3024,8.9600,-7.0000,0.0000,14.3020,8.9600,-7.0000,0.0000,0.0000
0.02,16.4373,5.2500,14.4784,8.8200,-7.0000,0.0000,14.4788,8.8200,-7.0000,0.0000,14.4784,8.8200,-7.0000,0.0000,0.0000
0.02,16.6109,5.2500,14.6520,8.6800,-7.0000,0.0000,14.6524,8.6800,-7.0000,0.0000,14.6520,8.6800,-7.0000,0.0000,0.0000
0.02,16.7817,5.2500,14.8228,8.5400,-7.0000,0.0000,14.8232,8.5400,-7.0000,0.0000,14.8228,8.5400,-7.0000,0.0000,0.0000
0.02,16.9497,5.2500,14.9908,8.4000,-7.0000,0.0000,14.9912,8.4000,-7.0000,0.0000,14.9908,8.4000,-7.0000,0.0000,0.0000
0.02,17.1149,5.2500,15.1560,8.2600,-7.0000,0.0000,15.1564,8.2600,-7.0000,0.0000,15.1560,8.2600,-7.0000,0.0000,0.0000
0.02,17.2773,5.2500,15.3184,8.1200,-7.0000,0.0000,15.3188,8.1200,-7.0000,0.0000,15.3184,8.1200,-7.0000,0.0000,0.0000
0.02,17.4369,5.2500,15.4780,7.9800,-7.0000,0.0000,15.4784,7.9800,-7.0000,0.0000,15.4780,7.9800,-7.0000,0.0000,0.0000
0.02,17.5937,5.2500,15.6348,7.8400,-7.0000,0.0000,15.6352,7.8400,-7.0000,0.0000,15.6348,7.8400,-7.0000,0.0000,0.0000
0.02,17.7477,5.2500,15.7888,7.7000,-7.0000,0.0000,15.7892,7.7000,-7.0000,0.0000,15.7888,7.7000,-7.0000,0.0000,0.0000
0.02,17.8989,5.2500,15.9400,7.5600,-7.0000,0.0000,15.9404,7.5600,-7.0000,0.0000,15.9400,7.5600,-7.0000,0.0000,0.0000
0.02,18.0473,5.2500,16.0884,7.4200,-7.0000,0.0000,16.0888,7.4200,-7.0000,0.0000,16.0884,7.4200,-7.0000,0.0000,0.0000
0.02,18.1929,5.2500,16.2340,7.2800,-7.0000,0.0000,16.2344,7.2800,-7.0000,0.0000,16.2340,7.2800,-7.0000,0.0000,0.0000
0.02,18.3357,5.2500,16.3768,7.1400,-7.0000,0.0000,16.3772,7.1400,-7.0000,0.0000,16.3768,7.1400,-7.0000,0.0000,0.0000
0.02,18.4757,5.2500,16.5168,7.0000,-7.0000,0.0000,16.5172,7.0000,-7.0000,0.0000,16.5168,7.0000,-7.0000,0.0000,0.0000
0.02,18.6129,5.2500,16.6540,6.8600,-7.0000,0.0000,16.6544,6.8600,-7.0000,0.0000,16.6540,6.8600,-7.0000,0.0000,0.0000
0.02,18.7473,5.2500,16.7884,6.7200,-7.0000,0.0000,16.7888,6.7200,-7.0000,0.0000,16.7884,6.7200,-7.0000,0.0000,0.0000
0.02,18.8789,5.2500,16.9200,6.5800,-7.0000,0.0000,16.9204,6.5800,-7.0000,0.0000,16.9200,6.5800,-7.0000,0.0000,0.0000
0.02,19.0077,5.2500,17.0488,6.4400,-7.0000,0.0000,17.0492,6.4400,-7.0000,0.0000,17.0488,6.4400,-7.0000,0.0000,0.0000
0.02,19.1337,5.2500,17.1748,6.3000,-7.0000,0.0000,17.1752,6.3000,-7.0000,0.0000,17.1748,6.3000,-7.0000,0.0000,0.0000
0.02,19.2569,5.2500,17.2980,6.1600,-7.0000,0.0000,17.2984,6.1600,-7.0000,0.0000,17.2980,6.1600,-7.0000,0.0000,0.0000
0.02,19.3773,5.2500,17.4184,6.0200,-7.0000,0.0000,17.4188,6.0200,-7.0000,0.0000,17.4184,6.0200,-7.0000,0.0000,0.0000
0.02,19.4949,5.2500,17.5360,5.8800,-7.0000,0.0000,17.5364,5.8800,-7.0000,0.0000,17.5360,5.8800,-7.0000,0.0000,0.0000
0.02,19.5000,5.2500,17.5411,0.2550,-281.2516,-13712.5798,17.5415,5.7400,-7.0000,0.0000,17.5411,0.2550,-281.2516,-13712.5798,0.0000
0.02,19.5000,5.2500,17.5411,0.0000,-12.7484,13425.1596,17.5415,5.6000,-7.0000,0.0000,17.5411,0.0000,-12.7484,13425.1596,0.0000
0.02,19.5000,5.2500,17.5411,0.0000,0.0000,637.4202,17.5415,5.4600,-7.0000,0.0000,17.5411,0.0000,0.0000,637.4202,0.0000
0.02,19.6100,5.2499,17.6533,5.6109,280.5440,14027.1998,17.6515,5.5000,7.0000,0.0000,17.6489,5.3891,269.4559,13472.7955,-0.0020
0.02,19.7200,5.2494,17.7698,5.8265,10.7786,-13488.2703,17.7615,5.5000,7.0000,0.0000,17.7524,5.1735,-10.7793,-14011.7591,-0.0078
0.02,19.8300,5.2481,17.8906,6.0384,10.5976,-9.0476,17.8715,5.5000,7.0000,0.0000,17.8516,4.9616,-10.5990,9.0154,-0.0173
0.02,19.9400,5.2455,18.0157,6.2535,10.7568,7.9576,17.9815,5.5000,7.0000,0.0000,17.9465,4.7464,-10.7588,-7.9918,-0.0307
0.02,20.0499,5.2412,18.1452,6.4781,11.2292,23.6218,18.0915,5.5000,7.0000,0.0000,18.0370,4.5217,-11.2320,-23.6620,-0.0481
0.02,20.1597,5.2347,18.2796,6.7182,12.0048,38.7796,18.2015,5.5000,7.0000,0.0000,18.1226,4.2816,-12.0086,-38.8297,-0.0698
0.02,20.2693,5.2257,18.4192,6.9799,13.0823,53.8729,18.3115,5.5000,7.0000,0.0000,18.2030,4.0198,-13.0874,-53.9376,-0.0961
0.02,20.3786,5.2134,18.5646,7.2691,14.4597,68.8703,18.4215,5.5000,7.0000,0.0000,18.2776,3.7305,-14.4665,-68.9548,-0.1276
0.02,20.4874,5.1975,18.7164,7.5915,16.1204,83.0355,18.5315,5.5000,7.0000,0.0000,18.3458,3.4079,-16.1294,-83.1460,-0.1648
0.02,20.5955,5.1771,18.8754,7.9517,18.0106,94.5124,18.6415,5.5000,7.0000,0.0000,18.4067,3.0474,-18.0225,-94.6542,-0.2083
0.02,20.7026,5.1517,19.0425,8.3518,20.0050,99.7188,18.7515,5.5000,7.0000,0.0000,18.4596,2.6470,-20.0204,-99.8946,-0.2591
0.02,20.8080,5.1205,19.2182,8.7890,21.8589,92.6967,18.8615,5.5000,7.0000,0.0000,18.5038,2.2095,-21.8784,-92.9005,-0.3176
0.02,20.9113,5.0828,19.4033,9.2521,23.1576,64.9349,18.9715,5.5000,7.0000,0.0000,18.5388,1.7458,-23.1813,-65.1440,-0.3843
0.02,21.0117,5.0378,19.5976,9.7180,23.2943,6.8314,19.0815,5.5000,7.0000,0.0000,18.5643,1.2794,-23.3212,-6.9956,-0.4593
0.02,21.1082,4.9851,19.8006,10.1489,21.5427,-87.5791,19.1915,5.5000,7.0000,0.0000,18.5813,0.8480,-21.5704,87.5387,-0.5420
0.02,21.1998,4.9243,20.0105,10.4948,17.2978,-212.2464,19.3015,5.5000,7.0000,0.0000,18.5913,0.5016,-17.3220,212.4180,-0.6309
0.02,21.2855,4.8554,20.2246,10.7042,10.4679,-341.4948,19.4115,5.5000,7.0000,0.0000,18.5972,0.2919,-10.4836,341.9240,-0.7235
0.02,21.3644,4.7788,20.4394,10.7402,1.8003,-433.3765,19.5215,5.5000,7.0000,0.0000,18.6023,0.2558,-1.8031,434.0212,-0.8167
0.02,21.4360,4.6953,20.6513,10.5960,-7.2061,-450.3208,19.6315,5.5000,7.0000,0.0000,18.6103,0.4002,7.2171,451.0123,-0.9073
0.02,21.4999,4.6059,20.8573,10.2981,-14.8990,-384.6469,19.7415,5.5000,7.0000,0.0000,18.6243,0.6986,14.9205,385.1717,-0.9927
0.02,21.5563,4.5114,21.0552,9.8943,-20.1861,-264.3540,19.8515,5.5000,7.0000,0.0000,18.6463,1.1029,20.2130,264.6254,-1.0709
0.02,21.6055,4.4131,21.2439,9.4375,-22.8446,-132.9266,19.9615,5.5000,7.0000,0.0000,18.6775,1.5603,22.8722,132.9591,-1.1409
0.02,21.6482,4.3117,21.4233,8.9710,-23.3244,-23.9896,20.0715,5.5000,7.0000,0.0000,18.7181,2.0273,23.3495,23.8616,-1.2026
0.02,21.6849,4.2081,21.5938,8.5241,-22.3427,49.0846,20.1815,5.5000,7.0000,0.0000,18.7676,2.4746,22.3638,-49.2853,-1.2564
0.02,21.7165,4.1027,21.7561,8.1127,-20.5705,88.6100,20.2915,5.5000,7.0000,0.0000,18.8253,2.8863,20.5873,-88.8213,-1.3029
0.02,21.7434,3.9960,21.9109,7.7427,-18.4987,103.5926,20.4015,5.5000,7.0000,0.0000,18.8904,3.2565,18.5117,-103.7820,-1.3428
0.02,21.7664,3.8885,22.0592,7.4141,-16.4309,103.3872,20.5115,5.5000,7.0000,0.0000,18.9621,3.5854,16.4408,-103.5430,-1.3768
0.02,21.7860,3.7802,22.2017,7.1235,-14.5288,95.1079,20.6215,5.5000,7.0000,0.0000,19.0397,3.8761,14.5362,-95.2302,-1.4057
0.02,21.8027,3.6715,22.3390,6.8663,-12.8621,83.3343,20.7315,5.5000,7.0000,0.0000,19.1223,4.1334,12.8677,-83.4281,-1.4299
0.02,21.8170,3.5625,22.4718,6.6373,-11.4485,70.6794,20.8415,5.5000,7.0000,0.0000,19.2096,4.3625,11.4527,-70.7503,-1.4502
0.02,21.8293,3.4532,22.6004,6.4317,-10.2792,58.4647,20.9515,5.5000,7.0000,0.0000,19.3009,4.5681,10.2823,-58.5182,-1.4667
0.02,21.8400,3.3437,22.7253,6.2451,-9.3343,47.2458,21.0615,5.5000,7.0000,0.0000,19.3960,4.7549,9.3366,-47.2865,-1.4800
0.02,21.8494,3.2341,22.8468,6.0732,-8.5911,37.1578,21.1715,5.5000,7.0000,0.0000,19.4946,4.9267,8.5928,-37.1891,-1.4902
0.02,21.8578,3.1244,22.9650,5.9127,-8.0287,28.1209,21.2815,5.5000,7.0000,0.0000,19.5963,5.0873,8.0299,-28.1456,-1.4975
0.02,21.8656,3.0147,23.0802,5.7601,-7.6296,19.9551,21.3915,5.5000,7.0000,0.0000,19.7011,5.2399,7.6304,-19.9752,-1.5021
0.02,21.8730,2.9049,23.1925,5.6124,-7.3808,12.4396,21.5015,5.5000,7.0000,0.0000,19.8089,5.3876,7.3812,-12.4569,-1.5041
0.02,21.8803,2.7952,23.3018,5.4670,-7.2740,5.3408,21.6115,5.5000,7.0000,0.0000,19.9195,5.5330,7.2741,-5.3565,-1.5035
0.02,21.8879,2.6854,23.4082,5.3209,-7.3055,-1.5769,21.7215,5.5000,7.0000,0.0000,20.0331,5.6791,7.3053,1.5615,-1.5004
0.02,21.8959,2.5757,23.5116,5.1713,-7.4765,-8.5487,21.8315,5.5000,7.0000,0.0000,20.1497,5.8287,7.4760,8.5324,-1.4945
0.02,21.9047,2.4661,23.6119,5.0155,-7.7927,-15.8099,21.9415,5.5000,7.0000,0.0000,20.2694,5.9845,7.7918,15.7915,-1.4859
0.02,21.9147,2.3565,23.7089,4.8502,-8.2646,-23.5961,22.0515,5.5000,7.0000,0.0000,20.3924,6.1498,8.2633,23.5741,-1.4744
0.02,21.9260,2.2471,23.8024,4.6720,-8.9074,-32.1376,22.1615,5.5000,7.0000,0.0000,20.5189,6.3279,8.9055,32.1102,-1.4596
0.02,21.9392,2.1379,23.8919,4.4772,-9.7402,-41.6421,22.2715,5.5000,7.0000,0.0000,20.6494,6.5226,9.7376,41.6069,-1.4415
0.02,21.9546,2.0290,23.9772,4.2615,-10.7853,-52.2548,22.3815,5.5000,7.0000,0.0000,20.7841,6.7383,10.7818,52.2087,-1.4194
0.02,21.9725,1.9205,24.0576,4.0202,-12.0649,-63.9772,22.4915,5.5000,7.0000,0.0000,20.9237,6.9795,12.0601,63.9164,-1.3931
0.02,21.9936,1.8125,24.1325,3.7483,-13.5952,-76.5169,22.6015,5.5000,7.0000,0.0000,21.0688,7.2512,13.5889,76.4362,-1.3620
0.02,22.0183,1.7053,24.2014,3.4408,-15.3757,-89.0235,22.7115,5.5000,7.0000,0.0000,21.2199,7.5586,15.3672,88.9175,-1.3254
0.02,22.0473,1.5992,24.2632,3.0934,-17.3690,-99.6648,22.8215,5.5000,7.0000,0.0000,21.3780,7.9057,17.3578,99.5277,-1.2826
0.02,22.0811,1.4945,24.3173,2.7040,-19.4693,-105.0185,22.9315,5.5000,7.0000,0.0000,21.5439,8.2948,19.4547,104.8468,-1.2329
0.02,22.1204,1.3918,24.3628,2.2749,-21.4571,-99.3885,23.0415,5.5000,7.0000,0.0000,21.7184,8.7236,21.4384,99.1868,-1.1756
0.02,22.1660,1.2918,24.3991,1.8160,-22.9470,-74.4923,23.1515,5.5000,7.0000,0.0000,21.9020,9.1821,22.9240,74.2800,-1.1101
0.02,22.2184,1.1951,24.4261,1.3488,-23.3586,-20.5841,23.2615,5.5000,7.0000,0.0000,22.0950,9.6487,23.3322,20.4069,-1.0363
0.02,22.2782,1.1028,24.4443,0.9094,-21.9715,69.3560,23.3715,5.5000,7.0000,0.0000,22.2968,10.0876,21.9437,-69.4226,-0.9547
0.02,22.3456,1.0159,24.4552,0.5466,-18.1392,191.6154,23.4815,5.5000,7.0000,0.0000,22.5058,10.4499,18.1141,-191.4814,-0.8666
0.02,22.4206,0.9354,24.4615,0.3132,-11.6700,323.4585,23.5915,5.5000,7.0000,0.0000,22.7194,10.6829,11.6527,-323.0683,-0.7744
0.02,22.5027,0.8623,24.4665,0.2495,-3.1847,424.2691,23.7015,5.5000,7.0000,0.0000,22.9344,10.7465,3.1797,-423.6499,-0.6811
0.02,22.5912,0.7970,24.4738,0.3674,5.8954,454.0056,23.8115,5.5000,7.0000,0.0000,23.1469,10.6288,-5.8864,-453.3054,-0.5898
0.02,22.6851,0.7399,24.4867,0.6451,13.8880,399.6253,23.9215,5.5000,7.0000,0.0000,23.3540,10.3514,-13.8677,-399.0668,-0.5035
0.02,22.7835,0.6908,24.5075,1.0369,19.5865,284.9291,24.0315,5.5000,7.0000,0.0000,23.5532,9.9602,-19.5601,-284.6176,-0.4242
0.02,22.8853,0.6492,24.5372,1.4898,22.6467,153.0098,24.1415,5.5000,7.0000,0.0000,23.7433,9.5079,-22.6190,-152.9443,-0.3529
0.02,22.9897,0.6145,24.5764,1.9588,23.4473,40.0297,24.2515,5.5000,7.0000,0.0000,23.9241,9.0394,-23.4217,-40.1376,-0.2900
0.02,23.0959,0.5860,24.6247,2.4126,22.6921,-37.7589,24.3615,5.5000,7.0000,0.0000,24.0958,8.5860,-22.6704,37.5661,-0.2351
0.02,23.2035,0.5630,24.6814,2.8341,21.0728,-80.9660,24.4715,5.5000,7.0000,0.0000,24.2591,8.1649,-21.0553,80.7550,-0.1877
0.02,23.3120,0.5448,24.7457,3.2163,19.1111,-98.0884,24.5815,5.5000,7.0000,0.0000,24.4148,7.7830,-19.0974,97.8957,-0.1471
0.02,23.4210,0.5306,24.8169,3.5591,17.1389,-98.6078,24.6915,5.5000,7.0000,0.0000,24.5636,7.4404,-17.1284,98.4474,-0.1126
0.02,23.5305,0.5199,24.8942,3.8659,15.3402,-89.9341,24.8015,5.5000,7.0000,0.0000,24.7063,7.1338,-15.3323,89.8070,-0.0835
0.02,23.6402,0.5120,24.9770,4.1419,13.8026,-76.8811,24.9115,5.5000,7.0000,0.0000,24.8434,6.8578,-13.7966,76.7832,-0.0594
0.02,23.7501,0.5066,25.0649,4.3931,12.5593,-62.1636,25.0215,5.5000,7.0000,0.0000,24.9756,6.6067,-12.5548,62.0888,-0.0397
0.02,23.8600,0.5032,25.1574,4.6255,11.6181,-47.0637,25.1315,5.5000,7.0000,0.0000,25.1031,6.3744,-11.6147,47.0062,-0.0242
0.02,23.9700,0.5012,25.2543,4.8450,10.9789,-31.9567,25.2415,5.5000,7.0000,0.0000,25.2262,6.1549,-10.9765,31.9117,-0.0125
0.02,24.0772,0.5003,25.3528,4.9266,4.0775,-345.0705,25.3487,5.3600,-7.0000,0.0000,25.3420,5.7934,-18.0757,-354.9620,-0.0048
0.02,24.1816,0.5000,25.4527,4.9920,3.2686,-40.4460,25.4531,5.2200,-7.0000,0.0000,25.4510,5.4480,-17.2676,40.4054,-0.0008
0.02,24.2500,0.5000,25.5202,3.3757,-80.8113,-4203.9939,25.5215,5.0800,-7.0000,0.0000,25.5202,3.4620,-99.3015,-4101.6938,0.0000
0.02,24.2500,0.5000,25.5202,0.0000,-168.7865,-4398.7592,25.5215,4.9400,-7.0000,0.0000,25.5202,0.0000,-173.1004,-3689.9442,0.0000
0.02,24.3516,0.5000,25.6220,5.0928,254.6419,21171.4164,25.6231,5.0800,7.0000,0.0000,25.6216,5.0672,253.3581,21322.9262,-0.0002
0.02,24.4560,0.4999,25.7269,5.2448,7.6002,-12352.0818,25.7275,5.2200,7.0000,0.0000,25.7255,5.1952,6.3998,-12347.9183,-0.0007
0.02,24.5632,0.4999,25.8344,5.3749,6.5008,-54.9732,25.8347,5.3600,7.0000,0.0000,25.8324,5.3451,7.4992,54.9735,-0.0009
0.02,24.6732,0.4998,25.9440,5.4810,5.3087,-59.6045,25.9447,5.5000,7.0000,0.0000,25.9428,5.5190,8.6913,59.6043,-0.0006
0.02,24.7832,0.4998,26.0525,5.4243,-2.8353,-407.2002,26.0547,5.5000,7.0000,0.0000,26.0543,5.5757,2.8353,-292.8017,0.0007
0.02,24.8932,0.5000,26.1595,5.3466,-3.8867,-52.5696,26.1647,5.5000,7.0000,0.0000,26.1673,5.6534,3.8866,52.5651,0.0035
0.02,25.0032,0.5006,26.2644,5.2484,-4.9088,-51.1033,26.2747,5.5000,7.0000,0.0000,26.2824,5.7516,4.9085,51.0953,0.0079
0.02,25.1132,0.5018,26.3670,5.1296,-5.9394,-51.5287,26.3847,5.5000,7.0000,0.0000,26.3998,5.8704,5.9388,51.5163,0.0145
0.02,25.2232,0.5039,26.4668,4.9892,-7.0215,-54.1064,26.4947,5.5000,7.0000,0.0000,26.5200,6.0108,7.0206,54.0884,0.0236
0.02,25.3331,0.5071,26.5633,4.8251,-8.2034,-59.0941,26.6047,5.5000,7.0000,0.0000,26.6435,6.1748,8.2020,59.0685,0.0356
0.02,25.4430,0.5118,26.6560,4.6344,-9.5387,-66.7672,26.7147,5.5000,7.0000,0.0000,26.7708,6.3655,9.5366,66.7312,0.0510
0.02,25.5528,0.5185,26.7443,4.4126,-11.0869,-77.4094,26.8247,5.5000,7.0000,0.0000,26.9025,6.5872,11.0838,77.3590,0.0703
0.02,25.6624,0.5275,26.8273,4.1544,-12.9118,-91.2459,26.9347,5.5000,7.0000,0.0000,27.0394,6.8454,12.9073,91.1753,0.0942
0.02,25.7718,0.5394,26.9044,3.8528,-15.0772,-108.2695,27.0447,5.5000,7.0000,0.0000,27.1824,7.1468,15.0707,108.1704,0.1235
0.02,25.8807,0.5548,26.9744,3.5001,-17.6345,-127.8666,27.1547,5.5000,7.0000,0.0000,27.3324,7.4993,17.6252,127.7279,0.1591
0.02,25.9889,0.5745,27.0362,3.0882,-20.5963,-148.0901,27.2647,5.5000,7.0000,0.0000,27.4906,7.9109,20.5832,147.8982,0.2020
0.02,26.0961,0.5992,27.0884,2.6105,-23.8841,-164.3873,27.3747,5.5000,7.0000,0.0000,27.6584,8.3883,23.8658,164.1292,0.2533
0.02,26.2017,0.6299,27.1297,2.0658,-27.2382,-167.7029,27.4847,5.5000,7.0000,0.0000,27.8370,8.9325,27.2133,167.3738,0.3144
0.02,26.3050,0.6676,27.1590,1.4640,-30.0887,-142.5270,27.5947,5.5000,7.0000,0.0000,28.0277,9.5336,30.0563,142.1495,0.3861
0.02,26.4051,0.7131,27.1757,0.8353,-31.4340,-67.2658,27.7047,5.5000,7.0000,0.0000,28.2309,10.1615,31.3947,66.9205,0.4690
0.02,26.5008,0.7672,27.1804,0.2378,-29.8769,77.8548,27.8147,5.5000,7.0000,0.0000,28.4461,10.7582,29.8353,-77.9703,0.5626
0.02,26.5908,0.8305,27.1853,0.2438,0.3031,1509.0003,27.9247,5.5000,7.0000,0.0000,28.6709,11.2390,24.0394,-289.7945,0.6647
0.02,26.6736,0.9028,27.1957,0.5177,13.6925,669.4707,28.0347,5.5000,7.0000,0.0000,28.9011,11.5124,13.6701,-518.4623,0.7717
0.02,26.7482,0.9836,27.2061,0.5231,0.2710,-671.0769,28.1447,5.5000,7.0000,0.0000,29.1315,11.5178,0.2705,-669.9807,0.8788
0.02,26.8138,1.0718,27.2114,0.2622,-13.0464,-665.8700,28.2547,5.5000,7.0000,0.0000,29.3566,11.2573,-13.0250,-664.7735,0.9812
0.02,26.8705,1.1660,27.2154,0.2017,-3.0233,501.1565,28.3647,5.5000,7.0000,0.0000,29.5725,10.7943,-23.1544,-506.4738,1.0754
0.02,26.9186,1.2649,27.2309,0.7769,28.7616,1589.2461,28.4747,5.5000,7.0000,0.0000,29.7769,10.2198,-28.7214,-278.3478,1.1594
0.02,26.9588,1.3673,27.2586,1.3810,30.2030,72.0664,28.5847,5.5000,7.0000,0.0000,29.9692,9.6165,-30.1645,-72.1580,1.2326
0.02,26.9919,1.4721,27.2977,1.9585,28.8733,-66.4843,28.6947,5.5000,7.0000,0.0000,30.1500,9.0397,-28.8413,66.1600,1.2955
0.02,27.0189,1.5788,27.3474,2.4813,26.1399,-136.6675,28.8047,5.5000,7.0000,0.0000,30.3204,8.5174,-26.1151,136.3104,1.3492
0.02,27.0405,1.6866,27.4062,2.9406,22.9677,-158.6108,28.9147,5.5000,7.0000,0.0000,30.4815,8.0584,-22.9492,158.2981,1.3947
0.02,27.0577,1.7953,27.4729,3.3387,19.9023,-153.2702,29.0247,5.5000,7.0000,0.0000,30.6347,7.6607,-19.8887,153.0235,1.4331
0.02,27.0709,1.9045,27.5466,3.6826,17.1947,-135.3821,29.1347,5.5000,7.0000,0.0000,30.7811,7.3170,-17.1848,135.1976,1.4654
