dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,12.8609,-1.3326,12.9175,10.3257,-24.6313,39.0772,11.4560,7.0000,15.0000,0.0000,9.9934,3.6722,24.6637,-39.3652,-1.2999
0.02,12.8948,-1.4684,13.1149,9.8707,-22.7545,93.8406,11.5960,7.0000,15.0000,0.0000,10.0760,4.1278,22.7805,-94.1641,-1.3509
0.02,12.9222,-1.6057,13.3041,9.4619,-20.4384,115.8015,11.7360,7.0000,15.0000,0.0000,10.1667,4.5370,20.4585,-116.0971,-1.3947
0.02,12.9441,-1.7440,13.4861,9.1000,-18.0938,117.2332,11.8760,7.0000,15.0000,0.0000,10.2647,4.8992,18.1090,-117.4773,-1.4321
0.02,12.9612,-1.8829,13.6617,8.7812,-15.9390,107.7395,12.0160,7.0000,15.0000,0.0000,10.3691,5.2182,15.9504,-107.9302,-1.4637
0.02,12.9743,-2.0223,13.8317,8.4998,-14.0692,93.4893,12.1560,7.0000,15.0000,0.0000,10.4791,5.4997,14.0777,-93.6341,-1.4904
0.02,12.9839,-2.1620,13.9967,8.2496,-12.5105,77.9327,12.2960,7.0000,15.0000,0.0000,10.5941,5.7501,12.5169,-78.0411,-1.5126
0.02,12.9907,-2.3018,14.1572,8.0245,-11.2557,62.7414,12.4360,7.0000,15.0000,0.0000,10.7136,5.9753,11.2604,-62.8225,-1.5308
0.02,12.9953,-2.4417,14.3136,7.8188,-10.2849,48.5418,12.5760,7.0000,15.0000,0.0000,10.8372,6.1811,10.2884,-48.6030,-1.5454
0.02,12.9980,-2.5817,14.4661,7.6273,-9.5772,35.3835,12.7160,7.0000,15.0000,0.0000,10.9647,6.3726,9.5797,-35.4306,-1.5565
0.02,12.9994,-2.7217,14.6150,7.4449,-9.1171,23.0037,12.8560,7.0000,15.0000,0.0000,11.0958,6.5550,9.1189,-23.0412,-1.5645
0.02,12.9999,-2.8617,14.7604,7.2670,-8.8980,10.9566,12.9960,7.0000,15.0000,0.0000,11.2304,6.7330,8.8992,-10.9883,-1.5692
0.02,13.0000,-3.0017,14.9021,7.0885,-8.9230,-1.2521,13.1360,7.0000,15.0000,0.0000,11.3686,6.9115,8.9236,1.2230,-1.5708
0.02,12.9999,-3.1417,15.0452,7.1521,3.1778,605.0395,13.2760,7.0000,15.0000,0.0000,11.5056,6.8479,-3.1779,-605.0762,-1.5735
0.02,12.9990,-3.2817,15.1940,7.4401,14.3998,561.1035,13.4160,7.0000,15.0000,0.0000,11.6368,6.5599,-14.4014,-561.1745,-1.5813
0.02,12.9967,-3.4217,15.3486,7.7298,14.4866,4.3401,13.5560,7.0000,15.0000,0.0000,11.7622,6.2701,-14.4898,-4.4177,-1.5943
0.02,12.9922,-3.5616,15.5094,8.0398,15.5019,50.7628,13.6960,7.0000,15.0000,0.0000,11.8814,5.9600,-15.5069,-50.8594,-1.6128
0.02,12.9847,-3.7014,15.6772,8.3897,17.4907,99.4399,13.8360,7.0000,15.0000,0.0000,11.9936,5.6100,-17.4985,-99.5786,-1.6375
0.02,12.9732,-3.8409,15.8532,8.8022,20.6269,156.8097,13.9760,7.0000,15.0000,0.0000,12.0975,5.1972,-20.6390,-157.0245,-1.6695
0.02,12.9566,-3.9799,16.0393,9.3064,25.2124,229.2751,14.1160,7.0000,15.0000,0.0000,12.1914,4.6926,-25.2315,-229.6225,-1.7105
0.02,12.9337,-4.1180,16.2381,9.9397,31.6650,322.6320,14.2560,7.0000,15.0000,0.0000,12.2726,4.0587,-31.6956,-323.2068,-1.7628
0.02,12.9026,-4.2545,16.4531,10.7482,40.4216,437.8279,14.3960,7.0000,15.0000,0.0000,12.3376,3.2492,-40.4713,-438.7838,-1.8295
